ID	Name	Examine
872	Steel knife(p)	A finely balanced throwing knife.
873	Mithril knife(p)	A finely balanced throwing knife.
874	Black knife(p)	A finely balanced throwing knife.
875	Adamant knife(p)	A finely balanced throwing knife.
876	Rune knife(p)	A finely balanced throwing knife.
877	Bolts	Good if you have a crossbow!
878	Bolts(p)	Vicious poisoned bolts.
879	Opal bolts	Great if you have a crossbow!
880	Pearl bolts	Useful if you have a crossbow!
881	Barbed bolts	Great if you have a crossbow!
882	Bronze arrow	Arrows with bronze heads.
883	Bronze arrow(p)	Venomous looking arrows.
884	Iron arrow	Arrows with iron heads.
885	Iron arrow(p)	Venomous looking arrows.
886	Steel arrow	Arrows with steel heads.
887	Steel arrow(p)	Venomous looking arrows.
888	Mithril arrow	Arrows with mithril heads.
889	Mithril arrow(p)	Venomous looking arrows.
890	Adamant arrow	Arrows with adamantite heads.
891	Adamant arrow(p)	Venomous looking arrows.
892	Rune arrow	Arrows with rune heads.
893	Rune arrow(p)	Venomous looking arrows.
894		
895		
896		
897		
898		
899		
900		
901		
902		
903		
904		
905		
906		
907		
908		
909		
910		
911		
912		
913		
914		
915		
916		
917		
918		
919		
920		
921		
922		
923		
924		
925		
926		
927		
928		
929		
930		
931		
932		
933		
934		
935		
936		
937		
938		
939		
940		
941		
942	Bronze fire arrows	These bronze headed arrows are ablaze with fire.
943	Worm	Ugh! It's wriggling!
944		
945	Throwing rope	A rope.
946	Knife	A dangerous looking knife.
947		
948	Bear fur	This would make warm clothing.
949		
950	Silk	It's a sheet of silk.
951		
952	Spade	A slightly muddy spade.
953		
954	Rope	A coil of rope.
955		
956	Flier	Get your axes from Bob's Axes.
957		
958	Grey wolf fur	This would make warm clothing.
959		
960	Plank	A plank of wood!
961		
962	Christmas cracker	I need to pull this.
963		
964	Skull	Ooooh spooky!
965		
966	Tile	A fraction of a roof.
967		
968	Rock	A rock
969		
970	Papyrus	Used for making notes.
971		
972	Papyrus	Used papyrus, it has squiggles all over it.
973	Charcoal	A lump of charcoal.
974		
975	Machete	A jungle specific slashing device.
976		
977	Cooking pot	A cooking pot.
978		
979		
980	Whoopsie	Just chuck this away, it's useless!
981	Disk of returning	Used to get out of Thordur's blackhole.
982		
983	Brass key	Opens a door that leads into a dungeon.
984		
985	Half of a key	The tooth end of the mysterious Crystal Key. Can you find the other half?
986		
987	Half of a key	The loop end of the mysterious Crystal Key. Can you find the other half?
988		
989	Crystal key	A very rare and mysterious key.
990		
991	Muddy key	It looks like the key to a chest.
992		
993	Sinister key	You get a sense of dread from this key.
994		
995	Coins	Lovely money!
996		
997		
998		
999		
1000		
1001		
1002		
1003		
1004		
1005	White apron	A mostly clean apron.
1006		
1007	Cape	A bright red cape.
1008		
1009	Brass necklace	I'd prefer a gold one.
1010		
1011	Blue skirt	Leg covering favoured by women and wizards.
1012		
1013	Pink skirt	A ladies skirt.
1014		
1015	Black skirt	Clothing favoured by women and dark wizards.
1016		
1017	Wizard hat	A silly pointed hat.
1018		
1019	Cape	A warm black cape.
1020		
1021	Cape	A thick blue cape.
1022		
1023	Cape	A thick yellow cape.
1024		
1025	Eye patch	A black piece of cloth on a string.
1026		
1027	Cape	A thick green cape.
1028		
1029	Cape	A thick purple cape.
1030		
1031	Cape	A thick orange cape.
1032		
1033	Zamorak robe	A robe worn by worshippers of Zamorak.
1034		
1035	Zamorak robe	A robe worn by worshippers of Zamorak.
1036		
1037	Bunny ears	A rabbit-like adornment.
1038	Red partyhat	A nice hat from a cracker.
1039		
1040	Yellow partyhat	A nice hat from a cracker.
1041		
1042	Blue partyhat	A nice hat from a cracker.
1043		
1044	Green partyhat	A nice hat from a cracker.
1045		
1046	Purple partyhat	A nice hat from a cracker.
1047		
1048	White partyhat	A nice hat from a cracker.
1049		
1050	Santa hat	It's a Santa hat.
1051		
1052	Cape of legends	The cape worn by members of the Legends Guild.
1053	Green h'ween mask	Aaaarrrghhh ... I'm a monster.
1054		
1055	Blue h'ween mask	Aaaarrrghhh ... I'm a monster.
1056		
1057	Red h'ween mask	Aaaarrrghhh ... I'm a monster.
1058		
1059	Leather gloves	These will keep my hands warm!
1060		
1061	Leather boots	Comfortable leather boots.
1062		
1063	Leather vambraces	Better than no armour!
1064		
1065	Green d'hide vamb	Vambraces made from 100% real dragonhide.
1066		
1067	Iron platelegs	These look pretty heavy.
1068		
1069	Steel platelegs	These look pretty heavy.
1070		
1071	Mithril platelegs	These look pretty heavy.
1072		
1073	Adamant platelegs	These look pretty heavy.
1074		
1075	Bronze platelegs	These look pretty heavy.
1076		
1077	Black platelegs	Big, black and heavy looking.
1078		
1079	Rune platelegs	These look pretty heavy.
1080		
1081	Iron plateskirt	Designer leg protection.
1082		
1083	Steel plateskirt	Designer leg protection.
1084		
1085	Mithril plateskirt	Designer leg protection.
1086		
1087	Bronze plateskirt	Designer leg protection.
1088		
1089	Black plateskirt	Big, black and heavy looking.
1090		
1091	Adamant plateskirt	Designer leg protection.
1092		
1093	Rune plateskirt	Designer leg protection.
1094		
1095	Leather chaps	Better than no armour!
1096		
1097	Studded chaps	Those studs should provide a bit more protection.
1098		
1099	Green d'hide chaps	Made from 100% real dragonhide.
1100		
1101	Iron chainbody	A series of connected metal rings.
1102		
1103	Bronze chainbody	A series of connected metal rings.
1104		
1105	Steel chainbody	A series of connected metal rings.
1106		
1107	Black chainbody	A series of connected metal rings.
1108		
1109	Mithril chainbody	A series of connected metal rings.
1110		
1111	Adamant chainbody	A series of connected metal rings.
1112		
1113	Rune chainbody	A series of connected metal rings.
1114		
1115	Iron platebody	Provides excellent protection.
1116		
1117	Bronze platebody	Provides excellent protection.
1118		
1119	Steel platebody	Provides excellent protection.
1120		
1121	Mithril platebody	Provides excellent protection.
1122		
1123	Adamant platebody	Provides excellent protection.
1124		
1125	Black platebody	Provides excellent protection.
1126		
1127	Rune platebody	Provides excellent protection.
1128		
1129	Leather body	Better than no armour!
1130		
1131	Hardleather body	Harder than normal leather.
1132		
1133	Studded body	Those studs should provide a bit more protection.
1134		
1135	Green d'hide body	Made from 100% real dragonhide.
1136		
1137	Iron med helm	A medium sized helmet.
1138		
1139	Bronze med helm	A medium sized helmet.
1140		
1141	Steel med helm	A medium sized helmet.
1142		
1143	Mithril med helm	A medium sized helmet.
1144		
1145	Adamant med helm	A medium sized helmet.
1146		
1147	Rune med helm	A medium sized helmet.
1148		
1149	Dragon med helm	Makes the wearer pretty intimidating.
1150		
1151	Black med helm	A medium sized helmet.
1152		
1153	Iron full helm	A full face helmet.
1154		
1155	Bronze full helm	A full face helmet.
1156		
1157	Steel full helm	A full face helmet.
1158		
1159	Mithril full helm	A full face helmet.
1160		
1161	Adamant full helm	A full face helmet.
1162		
1163	Rune full helm	A full face helmet.
1164		
1165	Black full helm	A full face helmet.
1166		
1167	Leather cowl	Better than no armour!
1168		
1169	Coif	Light weight head protection.
1170		
1171	Wooden shield	A solid wooden shield.
1172		
1173	Bronze sq shield	A medium square shield.
1174		
1175	Iron sq shield	A medium square shield.
1176		
1177	Steel sq shield	A medium square shield.
1178		
1179	Black sq shield	A medium square shield.
1180		
1181	Mithril sq shield	A medium square shield.
1182		
1183	Adamant sq shield	A medium square shield.
1184		
1185	Rune sq shield	A medium square shield.
1186		
1187	Dragon sq shield	An ancient and powerful looking Dragon Square shield.
1188		
1189	Bronze kiteshield	A large metal shield.
1190		
1191	Iron kiteshield	A large metal shield.
1192		
1193	Steel kiteshield	A large metal shield.
1194		
1195	Black kiteshield	A large metal shield.
1196		
1197	Mithril kiteshield	A large metal shield.
1198		
1199	Adamant kiteshield	A large metal shield.
1200		
1201	Rune kiteshield	A large metal shield.
1202		
1203	Iron dagger	Short but pointy.
1204		
1205	Bronze dagger	Short but pointy.
1206		
1207	Steel dagger	Short but pointy.
1208		
1209	Mithril dagger	A dangerous dagger.
1210		
1211	Adamant dagger	Short and deadly.
1212		
1213	Rune dagger	A powerful dagger.
1214		
1215	Dragon dagger	A powerful dagger.
1216		
1217	Black dagger	A vicious black dagger.
1218		
1219	Iron dagger(p)	The blade is covered with poison.
1220		
1221	Bronze dagger(p)	This dagger is poisoned.
1222		
1223	Steel dagger(p)	The blade has been poisoned.
1224		
1225	Mithril dagger(p)	A poisoned Mithril dagger.
1226		
1227	Adamant dagger(p)	A very dangerous poisoned dagger.
1228		
1229	Rune dagger(p)	The blade is covered with a nasty poison.
1230		
1231	Dragon dagger(p)	A powerful dagger.
1232		
1233	Black dagger(p)	This dagger is poisoned.
1234		
1235	Poisoned dagger(p)	The blade is covered with poison.
1236		
1237	Bronze spear	A bronze tipped spear.
1238		
1239	Iron spear	An iron tipped spear.
1240		
1241	Steel spear	A steel tipped spear.
1242		
1243	Mithril spear	A mithril tipped spear.
1244		
1245	Adamant spear	An adamantite tipped spear.
1246		
1247	Rune spear	A rune tipped spear.
1248		
1249	Dragon spear	A dragon tipped spear.
1250		
1251	Bronze spear(p)	A poisoned bronze tipped spear.
1252		
1253	Iron spear(p)	A poisoned iron tipped spear.
1254		
1255	Steel spear(p)	A poisoned steel tipped spear.
1256		
1257	Mithril spear(p)	A poisoned mithril tipped spear.
1258		
1259	Adamant spear(p)	A poisoned adamantite tipped spear.
1260		
1261	Rune spear(p)	A poisoned rune tipped spear.
1262		
1263	Dragon spear(p)	A poisoned dragon tipped spear.
1264		
1265	Bronze pickaxe	Used for mining.
1266		
1267	Iron pickaxe	Used for mining.
1268		
1269	Steel pickaxe	Used for mining.
1270		
1271	Adamant pickaxe	Used for mining.
1272		
1273	Mithril pickaxe	Used for mining.
1274		
1275	Rune pickaxe	Used for mining.
1276		
1277	Bronze sword	A razor sharp sword.
1278		
1279	Iron sword	A razor sharp sword.
1280		
1281	Steel sword	A razor sharp sword.
1282		
1283	Black sword	A razor sharp sword.
1284		
1285	Mithril sword	A razor sharp sword.
1286		
1287	Adamant sword	A razor sharp sword.
1288		
1289	Rune sword	A razor sharp sword.
1290		
1291	Bronze longsword	A razor sharp longsword.
1292		
1293	Iron longsword	A razor sharp longsword.
1294		
1295	Steel longsword	A razor sharp longsword.
1296		
1297	Black longsword	A razor sharp longsword.
1298		
1299	Mithril longsword	A razor sharp longsword.
1300		
1301	Adamant longsword	A razor sharp longsword.
1302		
1303	Rune longsword	A razor sharp longsword.
1304		
1305	Dragon longsword	A very powerful sword.
1306		
1307	Bronze 2h sword	A two handed sword.
1308		
1309	Iron 2h sword	A two handed sword.
1310		
1311	Steel 2h sword	A two handed sword.
1312		
1313	Black 2h sword	A two handed sword.
1314		
1315	Mithril 2h sword	A two handed sword.
1316		
1317	Adamant 2h sword	A two handed sword.
1318		
1319	Rune 2h sword	A two handed sword.
1320		
1321	Bronze scimitar	A vicious, curved sword.
1322		
1323	Iron scimitar	A vicious, curved sword.
1324		
1325	Steel scimitar	A vicious, curved sword.
1326		
1327	Black scimitar	A vicious, curved sword.
1328		
1329	Mithril scimitar	A vicious, curved sword.
1330		
1331	Adamant scimitar	A vicious, curved sword.
1332		
1333	Rune scimitar	A vicious, curved sword.
1334		
1335	Iron warhammer	I don't think it's intended for joinery.
1336		
1337	Bronze warhammer	I don't think it's intended for joinery.
1338		
1339	Steel warhammer	I don't think it's intended for joinery.
1340		
1341	Black warhammer	I don't think it's intended for joinery.
1342		
1343	Mithril warhammer	I don't think it's intended for joinery.
1344		
1345	Addy warhammer	I don't think it's intended for joinery.
1346		
1347	Rune warhammer	I don't think it's intended for joinery.
1348		
1349	Iron axe	A woodcutter's axe.
1350		
1351	Bronze axe	A woodcutter's axe.
1352		
1353	Steel axe	A woodcutter's axe.
1354		
1355	Mithril axe	A powerful axe.
1356		
1357	Adamant axe	A powerful axe.
1358		
1359	Rune axe	A powerful axe.
1360		
1361	Black axe	A sinister looking axe.
1362		
1363	Iron battleaxe	A vicious looking axe.
1364		
1365	Steel battleaxe	A vicious looking axe.
1366		
1367	Black battleaxe	A vicious looking axe.
1368		
1369	Mithril battleaxe	A vicious looking axe.
1370		
1371	Adamant battleaxe	A vicious looking axe.
1372		
1373	Rune battleaxe	A vicious looking axe.
1374		
1375	Bronze battleaxe	A vicious looking axe.
1376		
1377	Dragon battleaxe	A vicious looking axe.
1378		
1379	Staff	It's a slightly magical stick.
1380		
1381	Staff of air	A Magical staff.
1382		
1383	Staff of water	A Magical staff.
1384		
1385	Staff of earth	A Magical staff.
1386		
1387	Staff of fire	A Magical staff.
1388		
1389	Magic staff	A Magical staff.
1390		
1391	Battlestaff	It's a slightly magical stick.
1392		
1393	Fire battlestaff	It's a slightly magical stick.
1394		
1395	Water battlestaff	It's a slightly magical stick.
1396		
1397	Air battlestaff	It's a slightly magical stick.
1398		
1399	Earth battlestaff	It's a slightly magical stick.
1400		
1401	Mystic fire staff	It's a slightly magical stick.
1402		
1403	Mystic water staff	It's a slightly magical stick.
1404		
1405	Mystic air staff	It's a slightly magical stick.
1406		
1407	Mystic earth staff	It's a slightly magical stick.
1408		
1409	Iban's staff	An ancient staff, formerly the property of Iban.
1410	Iban's staff	I'll need to get this repaired before I can use it.
1411	Farmer's fork	A farmer's fork.
1412		
1413	Halberd	A halberd.
1414		
1415	Warhammer	A warhammer.
1416		
1417	Javelin	A javelin.
1418		
1419	Scythe	It's a Scythe.
1420	Iron mace	A spiky mace.
1421		
1422	Bronze mace	A spiky mace.
1423		
1424	Steel mace	A spiky mace.
1425		
1426	Black mace	A spiky mace.
